Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (°C),Season,Household Size
97,Microwave,0.072,16:16,2024-11-26,32.4,Fall,1
126,Lights,0.077,10:53,2024-10-17,30.9,Fall,1
137,Oven,2.077,21:37,2024-04-24,37.4,Summer,3
111,Oven,0.556,01:00,2024-03-14,33.6,Spring,1
433,Oven,0.377,01:13,2024-03-06,28.7,Spring,3
427,Lights,0.252,07:57,2024-03-27,25.3,Spring,1
85,Air Conditioning,1.587,00:38,2024-05-15,34.0,Summer,2
330,Fridge,0.197,01:29,2024-01-22,11.3,Winter,5
107,Oven,1.933,20:05,2024-12-07,8.4,Winter,2
286,Computer,0.086,06:44,2024-12-05,11.7,Winter,3
20,Air Conditioning,0.397,03:15,2024-03-19,24.2,Spring,4
466,Washing Machine,0.242,22:22,2024-05-17,37.0,Summer,1
228,Fridge,0.244,16:53,2024-08-09,29.0,Fall,4
367,Heater,0.037,03:10,2024-04-18,36.9,Summer,3
249,Fridge,0.286,08:22,2024-03-19,26.1,Spring,2
445,TV,0.183,11:26,2024-04-22,42.8,Summer,1
397,Washing Machine,0.41,18:59,2024-01-02,25.8,Winter,5
263,Computer,0.268,09:24,2024-11-15,25.9,Fall,1
53,Dishwasher,0.365,16:47,2024-02-19,22.5,Winter,3
59,Dishwasher,0.987,20:45,2024-02-14,18.2,Winter,3
149,Oven,1.221,13:50,2024-03-12,20.4,Spring,1
181,Heater,0.038,16:03,2024-03-28,32.1,Spring,5
260,TV,0.083,10:53,2024-03-25,26.1,Spring,2
232,Dishwasher,0.328,05:07,2024-09-23,26.5,Fall,4
65,Washing Machine,0.246,23:38,2024-08-16,32.2,Fall,2
241,Oven,0.317,22:38,2024-12-12,16.3,Winter,5
146,Dishwasher,0.885,13:54,2024-06-24,39.7,Summer,5
458,Oven,1.751,21:26,2024-10-26,23.6,Fall,1
338,Oven,0.323,18:59,2024-12-01,12.6,Winter,4
87,Air Conditioning,0.538,23:19,2024-10-13,25.2,Fall,4
64,Oven,0.271,15:51,2024-03-07,22.1,Spring,2
33,Heater,0.03,06:58,2024-04-16,39.8,Summer,3
476,Computer,0.244,11:50,2024-01-08,11.5,Winter,1
149,Fridge,0.321,11:27,2024-06-04,44.4,Summer,3
286,Microwave,0.28,21:32,2024-03-14,31.1,Spring,2
28,Heater,0.069,23:32,2024-04-01,33.1,Summer,5
214,Oven,0.282,02:30,2024-04-22,29.4,Summer,1
287,Lights,0.431,18:14,2024-03-08,28.8,Spring,3
201,Washing Machine,0.654,19:04,2024-07-28,31.3,Fall,5
343,Computer,0.237,16:41,2024-02-12,18.2,Winter,4
348,Lights,0.509,17:05,2024-12-03,13.5,Winter,1
56,Air Conditioning,0.546,12:39,2024-03-02,20.6,Spring,3
363,TV,0.126,13:02,2024-03-19,33.2,Spring,2
95,Computer,0.137,20:39,2024-03-18,27.3,Spring,1
109,Heater,0.031,14:48,2024-05-25,44.2,Summer,5
212,Fridge,0.275,08:00,2024-10-24,25.0,Fall,4
279,Fridge,0.302,05:49,2024-06-24,39.9,Summer,2
208,Microwave,0.052,23:17,2024-05-10,32.7,Summer,4
435,Fridge,0.33,06:31,2024-05-25,39.0,Summer,1
307,Computer,0.151,20:43,2024-08-03,27.3,Fall,4
355,Lights,0.089,09:10,2024-10-19,31.9,Fall,5
160,Lights,0.068,08:50,2024-07-07,25.7,Fall,4
292,Microwave,0.063,10:19,2024-04-13,29.6,Summer,5
335,Microwave,0.061,04:50,2024-03-26,20.1,Spring,2
299,Microwave,0.052,18:42,2024-09-14,31.2,Fall,1
414,Fridge,0.253,17:50,2024-12-19,20.2,Winter,5
405,Fridge,0.193,17:57,2024-03-06,23.7,Spring,2
27,Dishwasher,0.825,22:24,2024-08-02,24.8,Fall,2
346,Computer,0.247,09:31,2024-03-11,26.9,Spring,1
257,Microwave,0.051,10:51,2024-01-22,23.1,Winter,2
468,Oven,2.046,21:51,2024-10-27,29.8,Fall,3
236,Oven,0.336,01:54,2024-11-03,30.1,Fall,5
377,Dishwasher,0.834,08:16,2024-10-20,29.8,Fall,2
110,Heater,0.03,11:27,2024-03-09,26.5,Spring,4
182,Fridge,0.239,01:43,2024-05-03,31.0,Summer,2
262,Oven,0.254,03:03,2024-09-05,27.5,Fall,4
128,Oven,0.31,18:42,2024-02-22,18.2,Winter,3
12,Oven,1.123,07:35,2024-09-28,29.5,Fall,3
164,Fridge,0.161,06:36,2024-02-23,11.1,Winter,1
257,TV,0.117,06:37,2024-10-22,30.5,Fall,4
355,Air Conditioning,1.918,17:02,2024-04-13,31.5,Summer,1
472,Oven,0.261,01:08,2024-02-05,23.9,Winter,5
309,Dishwasher,0.689,20:53,2024-05-19,35.8,Summer,1
393,Fridge,0.305,10:01,2024-06-16,38.2,Summer,4
361,Dishwasher,0.366,03:20,2024-06-07,38.5,Summer,2
463,TV,0.127,00:46,2024-03-16,24.4,Spring,5
460,Lights,0.309,02:09,2024-12-25,5.9,Winter,3
460,Oven,1.888,14:59,2024-01-26,17.6,Winter,2
103,Fridge,0.327,07:18,2024-01-02,28.0,Winter,4
126,Microwave,0.057,02:26,2024-03-14,23.9,Spring,1
180,Microwave,0.311,12:21,2024-12-12,10.1,Winter,4
262,Oven,0.316,10:26,2024-08-05,25.0,Fall,1
234,Air Conditioning,0.217,20:29,2024-02-05,10.6,Winter,2
371,Microwave,0.078,11:31,2024-12-18,5.2,Winter,3
22,Heater,0.768,02:05,2024-01-06,15.6,Winter,4
358,Washing Machine,0.329,22:11,2024-01-26,15.4,Winter,5
498,Washing Machine,0.741,07:40,2024-04-01,37.8,Summer,2
443,Oven,0.256,18:55,2024-06-03,32.8,Summer,3
446,Dishwasher,1.04,14:09,2024-05-07,41.9,Summer,4
441,Dishwasher,0.325,05:47,2024-03-14,22.1,Spring,1
271,Air Conditioning,1.17,00:04,2024-06-10,29.9,Summer,3
439,Oven,0.329,16:03,2024-06-04,33.2,Summer,1
311,Washing Machine,0.778,11:26,2024-03-08,25.5,Spring,2
104,Dishwasher,0.403,11:29,2024-01-07,16.1,Winter,2
359,Microwave,0.143,09:16,2024-02-25,23.9,Winter,1
120,TV,0.056,04:53,2024-07-01,29.7,Fall,4
495,Lights,0.242,05:35,2024-07-06,23.3,Fall,3
461,Computer,0.114,20:24,2024-03-12,21.3,Spring,2
271,Oven,0.252,11:06,2024-10-20,29.3,Fall,1
253,Oven,0.582,02:23,2024-03-24,30.7,Spring,2
457,Washing Machine,0.582,17:41,2024-01-23,19.0,Winter,5
38,Computer,0.258,15:45,2024-03-20,24.0,Spring,4
419,Dishwasher,0.991,22:22,2024-04-28,34.6,Summer,3
424,Air Conditioning,1.71,11:31,2024-06-22,31.4,Summer,2
437,Air Conditioning,4.957,12:34,2024-04-16,37.8,Summer,4
451,TV,0.043,23:37,2024-08-04,29.8,Fall,3
339,Microwave,0.338,20:47,2024-07-26,31.1,Fall,2
420,Heater,1.002,00:38,2024-02-01,15.0,Winter,1
454,Dishwasher,0.292,02:36,2024-07-28,29.1,Fall,2
2,Washing Machine,0.632,01:31,2024-02-05,15.7,Winter,5
354,Computer,0.122,21:29,2024-03-15,24.8,Spring,4
422,TV,0.482,21:44,2024-07-05,23.0,Fall,4
198,Lights,0.129,10:19,2024-03-13,21.5,Spring,5
223,Oven,0.348,10:44,2024-10-13,24.4,Fall,1
409,Oven,0.264,04:52,2024-02-28,23.8,Winter,5
462,Lights,0.28,23:42,2024-03-24,25.6,Spring,1
236,Heater,0.03,15:29,2024-03-14,20.6,Spring,3
383,Computer,0.319,17:46,2024-10-05,24.3,Fall,3
58,TV,0.084,09:15,2024-09-20,28.1,Fall,4
192,Washing Machine,0.974,06:24,2024-06-12,37.4,Summer,5
310,Air Conditioning,0.41,04:05,2024-07-27,24.1,Fall,5
314,Lights,0.121,08:09,2024-02-04,13.7,Winter,2
196,Lights,0.094,13:13,2024-02-07,7.0,Winter,4
190,Computer,0.051,07:35,2024-12-16,19.4,Winter,2
111,TV,0.045,04:14,2024-06-12,34.7,Summer,1
121,Fridge,0.282,05:43,2024-04-20,35.2,Summer,3
142,Fridge,0.29,03:10,2024-09-18,27.8,Fall,5
207,Washing Machine,0.22,03:10,2024-03-19,30.4,Spring,5
410,Computer,0.103,20:21,2024-03-14,21.2,Spring,2
464,Air Conditioning,1.718,14:20,2024-03-11,29.6,Spring,1
495,TV,0.425,18:13,2024-10-10,31.4,Fall,4
38,Oven,0.397,10:32,2024-04-08,33.1,Summer,2
474,Lights,0.09,11:57,2024-02-05,12.6,Winter,1
496,Washing Machine,0.751,16:37,2024-03-13,28.7,Spring,4
360,Dishwasher,0.317,05:12,2024-09-07,33.9,Fall,3
296,Computer,0.316,14:20,2024-11-18,26.5,Fall,1
167,Lights,0.241,07:58,2024-11-21,31.1,Fall,1
140,Dishwasher,0.423,02:54,2024-12-05,23.1,Winter,3
250,Lights,0.063,11:07,2024-09-05,29.5,Fall,5
472,Lights,0.098,16:39,2024-02-14,23.4,Winter,1
458,Washing Machine,0.488,20:28,2024-12-12,27.1,Winter,5
498,Heater,0.045,20:20,2024-03-03,31.2,Spring,3
367,Air Conditioning,0.148,11:05,2024-12-21,11.9,Winter,4
446,Oven,0.524,05:18,2024-06-11,30.7,Summer,4
214,Dishwasher,0.361,07:24,2024-12-26,27.1,Winter,2
319,Heater,0.033,00:28,2024-03-25,28.0,Spring,2
127,Lights,0.275,01:53,2024-03-11,25.4,Spring,3
475,Air Conditioning,0.853,01:50,2024-07-26,30.6,Fall,3
128,Microwave,0.059,11:21,2024-12-07,15.2,Winter,5
69,Fridge,0.291,02:58,2024-06-01,41.0,Summer,1
88,Heater,0.034,10:32,2024-06-13,29.8,Summer,2
22,Oven,0.29,02:07,2024-05-09,32.3,Summer,5
99,Air Conditioning,0.595,23:33,2024-03-05,25.5,Spring,2
175,Oven,0.515,22:07,2024-01-18,25.8,Winter,5
225,Fridge,0.226,15:03,2024-02-19,13.6,Winter,5
361,Lights,0.288,05:07,2024-03-28,28.3,Spring,3
330,Computer,0.126,19:18,2024-04-04,37.7,Summer,1
57,Microwave,0.077,16:37,2024-12-19,10.0,Winter,3
98,Fridge,0.296,13:57,2024-01-01,24.7,Winter,5
62,Air Conditioning,0.08,01:57,2024-12-20,15.4,Winter,2
260,Computer,0.261,16:25,2024-05-13,38.5,Summer,3
187,TV,0.426,17:51,2024-06-06,29.3,Summer,5
308,Lights,0.368,21:58,2024-03-04,26.4,Spring,1
214,Washing Machine,0.229,03:09,2024-06-26,38.9,Summer,3
369,Oven,0.454,01:13,2024-12-05,7.3,Winter,1
53,Fridge,0.289,07:16,2024-11-18,31.2,Fall,3
479,Microwave,0.054,23:25,2024-03-06,32.3,Spring,1
245,Washing Machine,0.348,04:48,2024-03-27,20.1,Spring,1
452,Air Conditioning,1.552,14:28,2024-03-27,27.5,Spring,3
243,Washing Machine,0.473,19:40,2024-01-21,22.8,Winter,4
479,Air Conditioning,2.017,15:44,2024-10-18,30.5,Fall,5
449,Oven,2.155,14:50,2024-08-06,22.9,Fall,4
150,Oven,0.344,22:04,2024-12-28,24.1,Winter,1
10,Fridge,0.355,14:17,2024-08-12,25.4,Fall,5
94,Computer,0.241,13:42,2024-05-19,43.1,Summer,4
107,Washing Machine,0.997,13:35,2024-03-19,34.0,Spring,5
164,Computer,0.03,05:12,2024-03-19,31.3,Spring,2
465,Microwave,0.264,14:01,2024-03-17,30.9,Spring,4
245,TV,0.057,07:41,2024-04-25,39.1,Summer,1
119,Microwave,0.051,02:37,2024-06-22,32.0,Summer,1
304,TV,0.046,07:03,2024-02-24,9.4,Winter,2
178,Computer,0.298,11:58,2024-07-18,27.9,Fall,1
397,Microwave,0.348,19:50,2024-06-07,37.8,Summer,3
178,Heater,0.036,13:34,2024-11-08,27.0,Fall,4
479,Dishwasher,0.337,19:17,2024-06-18,34.1,Summer,1
379,Oven,0.304,11:06,2024-06-11,30.9,Summer,3
101,Dishwasher,0.347,02:37,2024-02-04,12.5,Winter,2
212,Air Conditioning,2.019,22:26,2024-04-20,43.7,Summer,2
255,Microwave,0.315,13:22,2024-04-25,39.4,Summer,3
376,TV,0.03,08:31,2024-01-08,21.9,Winter,5
453,TV,0.059,13:32,2024-03-27,23.7,Spring,2
403,Washing Machine,0.259,21:52,2024-02-21,9.6,Winter,4
280,Lights,0.092,16:46,2024-03-21,26.2,Spring,1
292,Oven,0.254,23:52,2024-05-05,39.5,Summer,2
62,Washing Machine,0.349,18:54,2024-03-25,30.5,Spring,1
255,Heater,1.311,06:34,2024-12-01,12.0,Winter,2
258,Oven,1.912,13:37,2024-03-26,20.8,Spring,4
455,Computer,0.174,17:01,2024-12-26,10.4,Winter,3
125,Air Conditioning,2.849,22:08,2024-06-02,44.2,Summer,4
35,Computer,0.09,08:28,2024-03-03,21.1,Spring,5
24,TV,0.427,20:28,2024-05-18,29.1,Summer,2
329,TV,0.378,19:58,2024-03-28,23.9,Spring,2
438,Dishwasher,0.66,08:31,2024-03-22,33.5,Spring,1
131,Microwave,0.063,03:04,2024-03-12,24.3,Spring,2
446,Air Conditioning,0.141,00:18,2024-01-21,24.4,Winter,1
57,TV,0.076,10:19,2024-12-19,12.7,Winter,2
69,Washing Machine,0.353,04:22,2024-08-20,30.2,Fall,1
217,Computer,0.034,02:48,2024-03-26,26.8,Spring,4
308,Microwave,0.369,14:47,2024-11-16,32.9,Fall,5
225,Heater,0.274,14:50,2024-12-05,16.5,Winter,3
110,TV,0.076,07:40,2024-02-21,27.3,Winter,5
410,Dishwasher,0.268,07:07,2024-01-12,16.7,Winter,2
301,Heater,0.034,13:47,2024-05-21,40.6,Summer,3
405,Air Conditioning,0.774,17:37,2024-03-16,21.6,Spring,4
337,Heater,0.03,07:56,2024-06-12,39.5,Summer,4
249,Computer,0.154,18:20,2024-06-21,31.3,Summer,3
123,Dishwasher,0.972,08:12,2024-03-20,25.1,Spring,4
393,Dishwasher,0.279,18:26,2024-03-01,21.1,Spring,2
117,Air Conditioning,2.816,00:29,2024-05-24,43.2,Summer,5
494,Fridge,0.286,21:43,2024-04-02,35.8,Summer,1
459,Washing Machine,0.218,23:20,2024-06-22,39.0,Summer,3
137,Lights,0.124,16:26,2024-01-22,22.5,Winter,3
234,Air Conditioning,1.234,03:02,2024-03-24,33.6,Spring,4
234,TV,0.283,19:04,2024-01-25,5.5,Winter,2
64,TV,0.055,14:44,2024-05-18,29.8,Summer,2
8,Microwave,0.215,09:30,2024-12-14,26.9,Winter,3
42,Fridge,0.335,04:18,2024-09-25,33.4,Fall,5
154,TV,0.431,17:07,2024-02-03,11.0,Winter,4
413,Washing Machine,0.221,00:20,2024-02-06,15.7,Winter,1
238,Washing Machine,0.422,00:19,2024-06-05,33.0,Summer,1
431,TV,0.441,19:57,2024-11-22,28.8,Fall,4
132,Washing Machine,0.311,01:06,2024-12-17,19.7,Winter,5
412,Lights,0.438,23:09,2024-11-19,29.1,Fall,4
134,Computer,0.323,09:06,2024-03-04,26.5,Spring,4
476,Fridge,0.18,09:05,2024-12-08,16.8,Winter,2
417,Computer,0.324,11:07,2024-06-26,34.4,Summer,3
86,Air Conditioning,2.656,15:17,2024-06-08,29.4,Summer,4
124,Microwave,0.057,04:43,2024-04-26,40.4,Summer,4
241,Oven,1.732,12:56,2024-02-03,12.6,Winter,3
333,Heater,0.03,10:04,2024-03-21,21.0,Spring,2
59,TV,0.078,12:15,2024-02-04,8.2,Winter,5
378,Fridge,0.276,11:04,2024-03-06,31.0,Spring,4
346,TV,0.113,13:15,2024-04-21,39.0,Summer,3
384,Microwave,0.05,10:07,2024-03-04,29.4,Spring,3
427,Lights,0.681,19:17,2024-02-10,12.2,Winter,4
377,Washing Machine,0.742,10:48,2024-07-15,28.4,Fall,2
397,Lights,0.411,23:03,2024-03-12,27.4,Spring,3
274,Air Conditioning,1.908,21:51,2024-06-06,37.9,Summer,1
99,Oven,0.315,18:03,2024-03-17,27.8,Spring,2
356,Oven,0.299,16:59,2024-06-01,30.9,Summer,2
413,Computer,0.04,22:37,2024-04-03,42.8,Summer,4
352,Oven,1.645,09:17,2024-03-06,23.6,Spring,4
361,Dishwasher,0.755,09:24,2024-10-19,27.8,Fall,4
136,Air Conditioning,0.536,09:27,2024-03-02,24.3,Spring,5
5,TV,0.06,13:51,2024-03-12,24.2,Spring,4
187,Dishwasher,0.505,17:51,2024-10-21,29.1,Fall,2
195,TV,0.091,08:55,2024-12-06,7.8,Winter,1
185,Heater,0.035,13:27,2024-06-25,31.4,Summer,3
31,TV,0.047,23:28,2024-03-01,31.8,Spring,5
289,TV,0.055,03:12,2024-08-10,26.3,Fall,2
64,Washing Machine,0.474,01:43,2024-12-24,8.0,Winter,4
355,Computer,0.154,19:17,2024-04-09,39.5,Summer,5
481,Washing Machine,0.411,04:05,2024-11-14,28.9,Fall,2
403,Dishwasher,0.92,08:44,2024-06-20,35.0,Summer,4
384,TV,0.046,03:12,2024-05-24,40.5,Summer,3
372,Fridge,0.183,21:46,2024-09-15,30.2,Fall,1
55,Air Conditioning,1.131,21:13,2024-03-06,31.9,Spring,5
308,Microwave,0.057,03:17,2024-08-27,27.7,Fall,2
364,Oven,1.404,12:05,2024-04-04,32.7,Summer,1
84,Oven,0.59,03:08,2024-08-01,28.1,Fall,5
363,Oven,1.828,20:22,2024-03-19,26.7,Spring,2
87,TV,0.075,13:17,2024-03-26,30.9,Spring,5
94,Washing Machine,0.893,06:40,2024-03-27,29.8,Spring,2
451,Lights,0.132,16:49,2024-03-14,30.0,Spring,4
383,Air Conditioning,1.703,11:08,2024-03-01,31.5,Spring,5
195,Washing Machine,0.215,02:40,2024-10-21,31.1,Fall,1
129,Oven,2.054,12:55,2024-11-07,30.0,Fall,5
255,Oven,0.31,03:00,2024-05-06,36.1,Summer,1
287,Lights,0.414,07:03,2024-03-12,27.8,Spring,5
244,Fridge,0.341,07:30,2024-03-20,26.5,Spring,5
99,Fridge,0.209,10:44,2024-02-22,12.2,Winter,3
233,Air Conditioning,0.238,17:38,2024-02-01,8.4,Winter,3
31,TV,0.45,20:55,2024-03-03,20.4,Spring,4
81,Oven,1.613,19:26,2024-05-19,31.1,Summer,1
396,Lights,0.174,10:57,2024-03-25,22.9,Spring,1
320,Lights,0.118,11:12,2024-09-01,23.4,Fall,5
86,Microwave,0.064,01:00,2024-02-28,17.1,Winter,2
454,Dishwasher,0.324,00:14,2024-04-04,35.9,Summer,5
478,TV,0.332,17:22,2024-01-21,16.8,Winter,1
265,Lights,0.084,10:36,2024-05-11,39.6,Summer,4
386,TV,0.288,19:57,2024-05-06,28.7,Summer,1
128,TV,0.072,12:32,2024-11-06,25.5,Fall,4
220,Fridge,0.303,09:19,2024-02-02,26.0,Winter,3
407,Dishwasher,0.265,01:09,2024-06-13,33.5,Summer,2
55,Washing Machine,0.821,09:36,2024-09-28,29.9,Fall,4
463,Microwave,0.06,22:16,2024-01-15,23.0,Winter,3
496,Microwave,0.059,17:32,2024-11-19,32.7,Fall,1
377,Heater,0.059,02:25,2024-05-02,32.6,Summer,3
331,Computer,0.323,09:39,2024-08-15,33.7,Fall,4
121,TV,0.07,10:03,2024-11-16,29.3,Fall,5
38,Dishwasher,0.376,03:43,2024-06-12,31.6,Summer,2
344,Air Conditioning,2.507,14:28,2024-03-09,33.8,Spring,5
2,Oven,0.416,06:51,2024-01-03,19.5,Winter,3
261,Lights,0.288,05:48,2024-05-05,41.4,Summer,4
26,TV,0.069,10:09,2024-03-04,33.3,Spring,2
187,Washing Machine,0.554,04:01,2024-08-01,33.9,Fall,4
283,Lights,0.069,11:23,2024-11-04,32.4,Fall,3
120,Air Conditioning,2.728,12:37,2024-04-01,33.8,Summer,2
277,Lights,0.118,06:44,2024-05-02,41.8,Summer,1
489,Washing Machine,0.757,08:40,2024-12-27,25.7,Winter,2
208,Computer,0.314,10:39,2024-03-09,28.2,Spring,3
456,TV,0.094,00:02,2024-10-26,31.8,Fall,5
219,Dishwasher,0.262,12:15,2024-01-26,11.3,Winter,1
127,Heater,0.039,23:55,2024-12-24,23.0,Winter,4
339,Heater,0.051,17:46,2024-05-22,31.3,Summer,4
327,TV,0.057,02:31,2024-03-23,26.1,Spring,4
410,Computer,0.24,11:27,2024-02-14,12.5,Winter,3
63,Dishwasher,0.351,23:17,2024-03-03,30.6,Spring,5
88,Lights,0.065,08:32,2024-04-17,38.7,Summer,4
241,Fridge,0.276,21:40,2024-08-03,30.5,Fall,2
83,Computer,0.086,18:52,2024-03-27,28.1,Spring,2
471,TV,0.05,00:52,2024-01-23,18.0,Winter,2
63,Dishwasher,0.71,08:22,2024-03-25,24.1,Spring,2
215,Heater,0.041,21:29,2024-07-24,26.4,Fall,4
333,Lights,0.162,13:14,2024-07-27,25.6,Fall,4
296,Oven,0.567,23:41,2024-01-15,20.8,Winter,1
206,Microwave,0.056,15:25,2024-10-13,33.2,Fall,4
441,Air Conditioning,0.497,11:42,2024-10-17,22.6,Fall,3
378,Heater,0.03,10:23,2024-03-16,24.4,Spring,3
32,TV,0.397,17:29,2024-11-05,23.6,Fall,3
185,Computer,0.335,13:44,2024-04-12,30.8,Summer,3
21,Computer,0.064,07:50,2024-03-14,31.0,Spring,4
352,Dishwasher,0.73,15:55,2024-12-14,13.7,Winter,3
492,Washing Machine,0.258,02:12,2024-03-02,23.4,Spring,4
46,Heater,0.049,00:51,2024-03-04,23.4,Spring,5
445,Computer,0.325,11:20,2024-06-18,28.4,Summer,5
176,Oven,0.255,22:36,2024-09-05,26.5,Fall,5
202,TV,0.052,13:22,2024-04-09,32.7,Summer,1
233,Computer,0.291,14:41,2024-03-07,21.0,Spring,5
257,Microwave,0.058,11:27,2024-02-20,10.6,Winter,4
499,Microwave,0.064,23:16,2024-03-22,29.9,Spring,2
35,Heater,0.03,12:39,2024-03-20,33.2,Spring,4
384,Microwave,0.23,08:19,2024-02-20,14.9,Winter,5
325,Computer,0.233,12:08,2024-08-10,29.1,Fall,4
221,Washing Machine,0.421,18:30,2024-04-14,36.2,Summer,5
290,TV,0.057,00:04,2024-12-27,23.7,Winter,5
311,Air Conditioning,1.397,04:34,2024-06-07,40.6,Summer,1
490,Oven,0.659,03:04,2024-03-21,32.8,Spring,4
293,Dishwasher,0.272,12:46,2024-05-27,40.4,Summer,1
139,Microwave,0.386,12:13,2024-03-14,20.5,Spring,4
324,Washing Machine,0.247,04:08,2024-03-24,20.5,Spring,2
197,Air Conditioning,2.174,02:03,2024-04-08,39.5,Summer,2
330,Computer,0.12,19:18,2024-05-27,44.1,Summer,4
34,Dishwasher,0.761,09:48,2024-03-07,22.0,Spring,3
486,Lights,0.324,00:47,2024-01-07,11.4,Winter,3
444,Lights,0.447,20:29,2024-03-26,32.0,Spring,2
13,Air Conditioning,1.247,06:00,2024-05-20,28.1,Summer,2
240,Oven,1.582,07:44,2024-02-23,17.8,Winter,4
124,Microwave,0.196,07:21,2024-10-12,29.6,Fall,2
132,TV,0.057,14:21,2024-07-08,27.3,Fall,4
165,Microwave,0.053,03:27,2024-01-14,15.8,Winter,3
55,Fridge,0.304,18:17,2024-03-20,31.2,Spring,3
92,Heater,0.03,11:56,2024-12-07,27.1,Winter,4
131,Computer,0.224,15:41,2024-03-20,26.1,Spring,2
454,Washing Machine,0.775,15:56,2024-03-23,31.4,Spring,3
427,Air Conditioning,0.273,19:28,2024-12-08,18.9,Winter,5
471,Washing Machine,0.599,11:44,2024-12-19,27.7,Winter,1
404,Fridge,0.299,02:50,2024-05-03,39.4,Summer,3
379,Microwave,0.055,01:41,2024-08-28,33.8,Fall,1
370,Dishwasher,0.776,08:25,2024-12-07,5.1,Winter,3
129,Fridge,0.189,06:49,2024-09-24,25.5,Fall,2
289,Air Conditioning,0.089,22:03,2024-01-21,8.4,Winter,4
238,Oven,0.296,16:29,2024-03-06,25.6,Spring,2
261,Air Conditioning,1.086,15:58,2024-11-20,25.8,Fall,1
112,Air Conditioning,1.011,01:42,2024-04-02,28.7,Summer,2
217,TV,0.169,13:56,2024-03-15,27.2,Spring,2
170,Fridge,0.254,03:42,2024-09-18,28.6,Fall,3
159,Washing Machine,0.876,13:11,2024-12-08,11.7,Winter,4
365,Computer,0.179,21:52,2024-09-10,29.8,Fall,3
395,Oven,0.257,23:29,2024-05-04,40.7,Summer,1
161,Computer,0.03,02:06,2024-03-12,33.6,Spring,4
404,Lights,0.069,11:58,2024-11-12,30.1,Fall,4
297,Washing Machine,0.662,20:14,2024-05-23,28.2,Summer,4
230,Dishwasher,0.406,12:16,2024-03-17,28.0,Spring,3
327,Oven,0.436,05:46,2024-12-03,18.0,Winter,2
136,Washing Machine,0.422,20:41,2024-05-15,43.6,Summer,3
67,Dishwasher,0.852,08:59,2024-10-05,27.0,Fall,2
220,Computer,0.258,15:14,2024-03-03,22.6,Spring,3
405,Air Conditioning,0.804,04:49,2024-03-20,28.3,Spring,4
103,Lights,0.393,21:10,2024-03-05,32.5,Spring,3
311,Dishwasher,0.815,21:25,2024-12-19,21.5,Winter,3
460,Lights,0.084,13:21,2024-04-26,35.8,Summer,2
102,Dishwasher,0.366,06:31,2024-02-25,15.8,Winter,5
207,Fridge,0.268,14:19,2024-12-10,26.9,Winter,4
205,Washing Machine,0.218,22:59,2024-10-14,29.3,Fall,4
351,Oven,0.417,16:01,2024-04-24,36.8,Summer,1
272,Fridge,0.289,20:30,2024-06-19,31.1,Summer,3
406,Fridge,0.196,04:28,2024-10-11,28.8,Fall,2
377,Microwave,0.228,09:52,2024-08-18,29.6,Fall,2
368,Dishwasher,0.6,23:11,2024-03-15,33.5,Spring,5
99,Microwave,0.324,13:02,2024-06-04,32.3,Summer,2
181,Computer,0.284,12:24,2024-06-02,40.4,Summer,1
446,Computer,0.312,17:33,2024-08-23,28.0,Fall,5
490,Air Conditioning,2.773,19:15,2024-03-25,33.6,Spring,4
349,Oven,2.086,13:51,2024-04-14,36.8,Summer,5
45,Washing Machine,0.408,17:41,2024-05-23,28.8,Summer,2
121,Washing Machine,0.362,18:30,2024-03-09,21.7,Spring,1
216,TV,0.047,06:50,2024-12-20,19.8,Winter,5
127,Air Conditioning,0.205,05:24,2024-12-03,22.8,Winter,5
111,Washing Machine,0.216,20:06,2024-04-19,28.5,Summer,1
187,Microwave,0.19,07:48,2024-03-21,33.0,Spring,2
352,Fridge,0.221,18:10,2024-01-03,22.7,Winter,2
249,TV,0.33,19:02,2024-03-06,21.7,Spring,1
427,TV,0.119,07:40,2024-03-16,28.5,Spring,1
164,Lights,0.568,22:48,2024-12-21,21.1,Winter,4
384,Fridge,0.227,06:54,2024-10-10,32.4,Fall,1
159,TV,0.068,16:23,2024-03-04,33.9,Spring,5
468,Lights,0.071,09:07,2024-05-04,40.2,Summer,1
239,Fridge,0.19,04:54,2024-07-02,23.6,Fall,1
131,Computer,0.03,23:55,2024-02-01,10.5,Winter,1
446,Heater,0.03,18:53,2024-03-06,28.8,Spring,5
105,Oven,0.289,00:38,2024-01-28,20.3,Winter,2
446,Fridge,0.212,17:47,2024-03-22,29.8,Spring,2
387,Air Conditioning,0.824,11:05,2024-03-06,25.4,Spring,3
113,Dishwasher,0.261,11:33,2024-01-06,15.7,Winter,1
489,Heater,0.03,00:28,2024-03-13,26.9,Spring,2
259,Computer,0.165,14:47,2024-01-14,27.7,Winter,1
70,Computer,0.386,10:55,2024-12-13,12.4,Winter,5
132,Fridge,0.229,00:39,2024-10-02,24.8,Fall,2
294,Air Conditioning,0.15,10:43,2024-01-10,20.8,Winter,3
7,Heater,0.03,08:42,2024-03-02,28.5,Spring,3
176,Dishwasher,0.333,00:20,2024-09-17,31.5,Fall,1
84,Washing Machine,0.873,14:31,2024-05-26,43.8,Summer,5
259,Air Conditioning,0.754,01:41,2024-10-18,29.3,Fall,3
